Szyce|469.15371096|2.06888|226.767|19.8420890561014|19.8697283309317|50.1397924495773|50.1538791490325
Szymbory-Andrzejowięta|98.532434712|2.07192|47.5561|22.5894165709923|22.6233078507055|52.8879681691008|52.902656844758
Szczęsne|849.6906629|2.0723|410.023|20.6369951356157|20.6637823583989|52.0714936480897|52.0904765693154
Szczytniki Małe|146.22820996|2.16071|67.676|16.2428266345363|16.2718917153855|51.2373900672062|51.2526700672643
Szczepanowice|268.36059869999997|2.16605|123.894|20.0996227529923|20.1272447801691|50.1855490890185|50.2046371826404
Szczebrzusz|110.435332854|2.19066|50.4119|21.1546912694133|21.1846994914793|50.35608736215|50.3758978698425
Szczytniki-Kolonia|367.82733057|2.24777|163.641|20.279425857169|20.3169471391138|50.2332665942876|50.2477895565445
Szczypiec|229.3322479|2.27815|100.666|20.5663700371358|20.5921827674989|50.5315148781657|50.5521045840877
Szczuki|47.59426237500001|2.29475|20.7405|23.2040701191932|23.2444605303239|53.4988715904594|53.512097586487
Szeligi-Leśnica|72.59940997|2.41994|30.0005|22.2720017162512|22.2982316242322|53.0367620416651|53.0598902605882
Szaciły|131.189579642|2.43067|53.9726|23.0294812860832|23.0545437435209|53.2407642606899|53.2572922729095
Szczukowskie Górki|391.979952|2.478|158.184|20.517431527256|20.5475773712236|50.8731720775864|50.8922045481738
Szczyglice|204.71407792999997|2.50766|81.6355|16.1066270355985|16.1393007387756|51.6216199659971|51.6386505678856
Szumki|51.008526765|2.54667|20.0295|23.0306043598514|23.0616999925688|52.6929033616162|52.7123731618517
Szarbia|255.74683734|2.54733|100.398|20.2383704232335|20.2663089268849|50.1212309686328|50.1433402905014
Szozdy|71.45000228399999|2.59198|27.5658|22.9159305510778|22.9459782091848|50.5729872762163|50.5934361530373
Szymanowice|128.21850389|2.6581|48.2369|16.0600253132673|16.1071448245283|51.1667641941232|51.1807343549617
Szafranów|232.332433995|2.66835|87.0697|21.2661722860041|21.324563318461|50.326021571448|50.3429438892554
Szczupak|146.807452065|2.73387|53.6995|23.1153560949947|23.1484597318667|51.3360295899024|51.3537372778434
Szymany-Kolonie|55.016685776|2.81398|19.5512|22.5037665205649|22.5414680943871|53.6404571484673|53.6606276496192
Szarkówka|277.15027563499996|2.84035|97.5761|19.8977365438492|19.9244241434674|50.3817310535008|50.3996394421529
Szumowo|82.920924396|2.86434|28.9494|23.1468329727187|23.1789023792041|53.4458133869288|53.4619975801816
Szarajówka|82.80812217600001|2.87008|28.8522|22.8298233480023|22.8655273381272|50.3620167925259|50.3798873695209
Szczodruchy|123.264322812|2.89746|42.5422|22.6703360931336|22.7003647967881|54.0109866580893|54.0312804825755
Szczodrzykowo|359.46507189|2.89959|123.971|17.0897080685798|17.1232065150192|52.2798999798709|52.3057850801878
Szadurczyce|183.303928353|2.92313|62.7081|17.5255432458184|17.5538962321419|50.5516377504723|50.5716604670886
Szyszki|251.57274440999998|2.99455|84.0102|23.5289606638972|23.5749420096932|53.3931601818224|53.41198498869
Szury|75.79391011499999|2.99985|25.2659|22.9949182462005|23.029164719777|54.2002127610164|54.2249016481132
Szostakowo|51.820101900000004|3.1017|16.707|23.4619481403324|23.4962397093362|52.754230466303|52.770068869314
Szczęsnowicze|32.75504442|3.10545|10.5476|23.6669914785416|23.7084442373273|53.3337298639933|53.3565668872189
Sztombergi|366.87197379|3.13971|116.849|21.193775889447|21.2320558884807|50.5889719433113|50.6148338886431
Szymanów|273.329837967|3.21329|85.0623|21.5799100667927|21.6189454591488|51.1793701689368|51.2006310570201
Szorcówka|127.02707380799998|3.29492|38.5524|23.4086038431417|23.4412607478229|50.8059513638107|50.8315314753771
Sztabinki|64.606517052|3.39108|19.0519|23.3903480104432|23.4347572146605|54.1087053717638|54.1339410694895
Szczyrzyc|396.41648885999996|3.40371|116.466|20.1798491350603|20.2155106348724|49.7761112609815|49.7981992704199
Szkocja|146.74719179000002|3.44945|42.5422|22.7723223663288|22.8124749934038|53.9577143928638|53.982430273975
Szeligi|386.82130662|3.45333|112.014|21.1532445326482|21.2006718965571|50.9362169771145|50.9523788414816
Szczaworyż|483.66486602000003|3.47054|139.363|20.7787037428648|20.8373960702681|50.4391406471244|50.4620139852979
Szepietowo-Janówka|166.136284228|3.49348|47.5561|22.4982865278372|22.5261746360011|52.8367275724649|52.8775963789731
Szumsko|107.396715426|3.55263|30.2302|21.0690105864347|21.0981884956836|50.6809671949946|50.7109315876446
Szymanówka|217.42943744000002|3.5968|60.4508|21.7135592588073|21.7590856079119|50.8789590853836|50.9005316633384
Szczereż|447.85938712|3.70444|120.898|20.4708285472834|20.513161385553|49.5455972424401|49.5693964785231
Szeszyły|74.83041229499999|3.73601|20.0295|23.1307305814193|23.1739075665614|52.6157051823081|52.6351676900444
Szopowe|208.2986565|3.751|55.5315|23.0585202259576|23.0945078142178|50.5015909892654|50.5339187432203
Szepietowo-Wawrzyńce|179.89473951899998|3.78279|47.5561|22.5178245259407|22.5598636151123|52.838379349441|52.8585290730043
Szklanów|261.62889942000004|3.83502|68.221|20.87271432381|20.9197000759252|50.4099906797759|50.4339946447914
Szulborze-Kozy|196.293642404|3.90827|50.2252|22.2963689674906|22.3384853117767|52.7404642927402|52.7681960562215
Szyszczyce|194.9315925|3.925|49.6641|20.372322886488|20.4069907597643|50.3920522404523|50.4157181806153
Szczaki|2392.11256184|3.98984|599.551|20.8679420238631|20.9033822686207|51.9987345617465|52.0307747631967
Szczeglice|259.95702950000003|4.02878|64.525|21.3013431260079|21.3495565157904|50.6666131957223|50.688456388601
Szymanowice Dolne|352.16389860600003|4.16621|84.5286|21.4160618505457|21.4711106111566|50.6232086751946|50.6443713931166
Szczodrkowice|581.0131488000001|4.1988|138.376|19.8873320765654|19.9273595683213|50.1816587759751|50.2053604824594
Szlasy-Lipno|122.26487663999998|4.2151|29.0064|22.3758166898704|22.4227192579902|53.054041188161|53.0773174447298
Szarów|701.2059348600001|4.31514|162.499|20.2544275394425|20.291193787391|49.9881739548566|50.0283841645816
Szczepańcowa|763.75429363|4.38967|173.989|21.6979780700358|21.7328033281498|49.6465656384315|49.678112667263
Szepietowo-Żaki|212.462583482|4.46762|47.5561|22.4800991467633|22.5189451742576|52.8236113550147|52.8743538690738
Szczytniki|479.28801501000004|4.51677|106.113|21.8079447965521|21.8433742615262|50.7259563636566|50.7534570811881
Sztum|473.63464125|4.58615|103.275|19.0101338491558|19.0615338327456|53.9096949748277|53.9344485731542
Szczerbaków|259.887489426|4.61771|56.2806|20.6876702686027|20.731145314756|50.3328128856485|50.352907141948
Szernie|84.88951875999999|4.6282|18.3418|23.2845436277959|23.3172271226095|52.6609419446038|52.6947984669186
Szablaki|120.52424362299999|4.63967|25.9769|21.740660712277|21.7959343212034|53.4117990810676|53.4477161468299
Szamocin|277.62233136|4.67016|59.446|17.1005921463937|17.1419954080072|53.0170605828804|53.0453101859376
Szpica|279.160636266|4.75218|58.7437|22.9980343222581|23.0453322389345|51.2537699719928|51.2836358472343
Szwarszowice|534.30610598|4.76353|112.166|21.2726405153758|21.3263349758644|50.8924952905384|50.910279253646
Szaciłówka|140.253763626|4.84479|28.9494|23.1126461472771|23.1601907413305|53.4071945560836|53.4265020675812
Szpaki|111.14009483199999|4.92496|22.5667|22.9264484755819|23.0188023834801|52.7987363613508|52.819641380688
Szepietowo|238.235136316|5.00956|47.5561|22.5132270381481|22.5632308601233|52.8580597951535|52.8765765808203
Szarbków|505.05944187999995|5.01718|100.666|20.6036619791885|20.6673493887291|50.5339939423247|50.5602371580199
Szarbia Zwierzyniecka|393.208679304|5.02367|78.2712|20.3416788368639|20.3882122872335|50.3127734595646|50.3377276921698
Szabły Młode|171.55062741000003|5.02683|34.127|21.8755482319107|21.9187747142249|52.9984966716126|53.0220859577985
Szałas|450.53487206399996|5.08416|88.6154|19.9506884569238|20.0073560715082|50.5662618467896|50.586985641961
Szydłówek|711.2193646299999|5.10563|139.301|20.8721562903555|20.9177697760427|51.2163608685938|51.2480016872608
Szopinek|591.88477408|5.19968|113.831|23.3009304257142|23.3324638973011|50.7078202540655|50.7445122390137
Szyperki|317.341236955|5.28977|59.9915|22.2733995846648|22.3318916775912|50.5391470507875|50.5670631860821
Szlachcin|801.3045942|5.31355|150.804|17.3619323644695|17.3987461332965|52.1901067870447|52.2235718419091
Szaszorowice|180.495818445|5.36097|33.6685|16.3587859324814|16.4123619950155|51.6459040487442|51.6680566738156
Szołtany|167.42447109000003|5.41818|30.9005|23.1087073940823|23.1589158522793|54.2283436639603|54.2594589641075
Szczyty|724.95385235|5.43179|133.465|20.9856082106797|21.0382927851258|51.6227118587527|51.6576086852537
Szebnie|1661.15091065|5.44645|304.997|21.5702734794138|21.6165354589046|49.7458236864738|49.7684186749457
Szymonki|342.07453048499997|5.52879|61.8715|17.1470719673409|17.2160471301384|51.6177906603491|51.6437540755679
Szlembark|631.37265784|5.59004|112.946|20.1971063106575|20.2289760216552|49.4656673434591|49.5012010451472
Szypłów|429.95782656|5.62176|76.481|17.3852312493415|17.4209284122703|52.0133919895475|52.0496796419745
Szczytkowice|668.26575495|5.66591|117.945|17.061869457588|17.0965455953649|51.3388083505148|51.3759943762476
Szczyty-Nowodwory|104.697195416|5.70812|18.3418|23.3233115916919|23.3830002405768|52.7248964564322|52.7453746714876
Szczukowice|909.67347432|5.75073|158.184|20.4947006471382|20.5282008902082|50.859416144272|50.898880852014
Szczyty-Dzięciołowo|106.552285068|5.80926|18.3418|23.3194162271254|23.3885215558076|52.7397440479051|52.7557967605488
Szablak|240.143514156|5.87214|40.8954|21.9233197404049|22.0033310657939|53.2240554518537|53.2471451525164
Szewna|668.44093874|5.95939|112.166|21.3381875273861|21.3829737545281|50.8940428638675|50.9234356850749
Szystowice|201.21688431600003|6.02702|33.3858|23.5938884671821|23.640595022907|50.8121917822127|50.8423533605387
Szuszalewo|278.43647322|6.04335|46.0732|23.3214029412078|23.3913692152582|53.6969308438599|53.721956776566
Szczedrzykowice|446.59552134|6.08995|73.3332|16.3260809679325|16.3644794547522|51.2085685581223|51.2420648669319
Szedziec|477.1458189|6.1335|77.7934|16.6014425401205|16.6458223694279|51.6371102489243|51.6623769543138
Szwagrów|381.493645798|6.30394|60.5167|21.3884990223461|21.4502432860956|50.4461949432115|50.4713703756124
Szastały|106.20744570000001|6.45795|16.446|23.0631995502726|23.1238634102299|52.7369318627285|52.7582271806249
Szarocin|382.111267808|6.68251|57.1808|15.8969850417869|15.9590835112529|50.749428549994|50.7775132888553
Szczucin|764.1532446599999|6.84854|111.579|21.0540890305763|21.1061504437098|50.2958015451964|50.3298141538338
Szczypiorno|601.755962835|6.86285|87.6831|20.6513118557933|20.7000138392588|52.4698799560755|52.5044289919439
Szerzawy|769.9651936199999|6.87383|112.014|21.0110627827389|21.0592506603673|50.9393046940024|50.9688414758823
Szlatyn|238.54526299999998|6.98522|34.15|23.6359256698916|23.6842203572073|50.424594690411|50.4492709820318
Szkodna|1092.7822578399998|7.19992|151.777|21.6124762416302|21.6723996202988|49.9715919513257|50.0017098383258
Szurpiły|173.128896626|7.26023|23.8462|22.8554746511088|22.9059396681509|54.2052676665828|54.2365483624673
Sztabin|105.825632|7.3084|14.48|23.0746918773654|23.130661680637|53.6678289476813|53.7033650851565
Szyk|863.73980784|7.41624|116.466|20.2670121280893|20.3183617161917|49.775075462563|49.8083869637155
Szczebra|108.33129720000001|7.47628|14.49|22.9461863488361|23.01760043763|53.893157846504|53.9295457621446
Szubin|9546.0|7.50714|1271.59|17.712229241702|17.7803193842816|52.9951453940885|53.0268789666022
Szostaki|223.67523788999998|7.75245|28.8522|22.8867604571719|22.9399537475634|50.403817665509|50.4399475790817
Szczytniki nad Kaczawą|535.92353696|7.91896|67.676|16.2651660288533|16.3137011951705|51.2642773656214|51.2964043699618
Szumsko-Kolonia|243.092827978|8.04139|30.2302|21.0804431755611|21.1325656741339|50.6707413658865|50.7094986500297
Szyszkowa|826.42120149|8.23859|100.311|15.2253263819494|15.2837432858865|51.0407865803927|51.0681005870674
Szpakowo|248.599806688|8.35259|29.7632|22.84791398052|22.9202480339963|53.428663891505|53.4532552529026
Szudziałowo|89.590048688|8.49388|10.5476|23.6283233174737|23.6873778455994|53.2789859806003|53.3129108598035
Szypliszki|221.72545331199998|8.77568|25.2659|23.0364547279707|23.1002019653092|54.2360217725202|54.2780057435304
Szyszków|439.04197854|8.8506|49.6059|22.4803780736591|22.547392663349|50.3436194572784|50.3758016800317
Szlinokiemie|286.87900598000004|9.28396|30.9005|23.1301964431514|23.1917118161665|54.2023718760997|54.2427562620923
Szklary|1308.3188596500001|9.62445|135.937|22.2014647425007|22.2668735037888|49.8582832907493|49.9004985433091
Szczodre|1207.8073334|9.6934|124.601|17.1604722262656|17.2147029809787|51.1775421808469|51.2197881852256
Szalowa|1469.3674239600002|9.88714|148.614|21.0022703422326|21.0543721795538|49.6644425783226|49.7004999792511
Szczytno|24489.0|9.97108|2456.0|20.9597886531204|21.0359414448696|53.5466921867826|53.5805882596644
Szczepiatyn|342.86505338|10.0894|33.9827|23.8011184844559|23.8804673921544|50.4044997532248|50.439385462946
Szmurły|271.29781875000003|10.0995|26.8625|22.7719338449684|22.8278010606347|52.6673494676226|52.7158456551785
Szczejkowice|3943.6228115999997|10.7434|367.074|18.6559855349742|18.7068788687437|50.0714283825463|50.114767243046
Szczytnica|830.2043680800001|10.8961|76.1928|15.6923487302329|15.7487053480659|51.2570342789733|51.3028388576234
Szprotawa|1023.40356633|10.9419|93.5307|15.4774428783509|15.5662755699984|51.5449486470327|51.5767172461186
Szkucin|331.9785|11.34|29.275|20.0930899347516|20.1665605367254|51.0732893871742|51.1255044803074
Szymki|196.76591316|11.4327|17.2108|23.8177995704613|23.8715592486394|52.9295287521479|52.9902593672322
Szczeka|582.0012345|11.465|50.7633|21.239638747457|21.314719310083|50.468685384499|50.5156297544234
Szamotuły|1999.381522|11.8315|168.988|16.5405673964083|16.6099003581835|52.5876036896108|52.6325589954498
Szcześniki|260.94669363|12.0113|21.7251|23.3586341571473|23.4145141288905|51.4156541520568|51.480603643275
Szaniec|1791.9155177|12.8579|139.363|20.6566486570647|20.721541336222|50.5001113787719|50.5462616676048
Szczutków|593.3746399199999|13.2008|44.9499|23.0611718730133|23.1702530403225|50.0923130501066|50.1247791492942
Szczuczyn|730.7133464799999|13.2343|55.2136|22.246939348645|22.315944515173|53.5473480533897|53.5858288919705
Szarwark|2487.3161434|13.7534|180.851|21.0131109415867|21.0756693484782|50.1185041404204|50.1595176740433
Szkaradowo|867.01151665|14.0131|61.8715|17.1064723385805|17.1821521673325|51.5673460657539|51.6041607821085
Szczepankowo|498.76610500000004|14.615|34.127|21.9076715373132|21.9823778617919|53.0978292787488|53.1540212787381
Szaflary|2947.1987182000003|14.7977|199.166|19.9989413725788|20.0546714155011|49.3955601608809|49.4469227822895
Szczawno-Zdrój|5796.0|14.8105|391.343|16.1899956346989|16.2806299874802|50.766881651061|50.8234793411897
Szczodrów|1690.549925|14.8625|113.746|17.534377368154|17.6038870285455|51.2655937897187|51.3128990808395
Szufnarowa|1486.5050529|14.9243|99.603|21.5837925854506|21.6567930092048|49.8811880940787|49.9244673644169
Szpikołosy|605.7770499999999|15.1208|40.0625|23.8959953108296|23.9429330929086|50.8526195687584|50.9367427724116
Szówsko|718.2515537999999|15.1695|47.3484|22.6758019823113|22.7652945763666|50.021916857478|50.0726946812405
Szczawne|192.18209087999998|15.2256|12.6223|22.0976124887973|22.1762291797077|49.3665351887906|49.4141189856852
Szymany|313.28060832|16.0236|19.5512|22.485823930406|22.5766668719963|53.6090432558541|53.6540824736079
Szydłów|718.6250424599999|16.2201|44.3046|20.9631423335706|21.0420941859136|50.5775946467686|50.6161645543946
Szybowice|3866.8645443|16.9149|228.607|17.4524671839174|17.5328256183322|50.3298434573837|50.3699826644394
Szczurowa|1230.3868611100002|17.0329|72.2359|20.6054644488061|20.6926144162635|50.0993305722871|50.1500648870257
Szarowola|1168.26599604|17.6891|66.0444|23.2890105005462|23.3885145489483|50.4690140410896|50.5103657637678
Szadek|870.46350459|17.8963|48.6393|18.9392189541653|19.0213671919522|51.6770460643967|51.7285257596239
Szczekociny|1073.42219842|18.0557|59.4506|19.7973672381653|19.8581692590133|50.5919607905044|50.6507183506867
Szczepankowo-Spławie-Krzesinki|1634.3710634999998|18.4485|88.591|16.9867017583794|17.0586089324327|52.3284391817404|52.3856544587888
Szczawnik|1638.9464703500003|19.7617|82.9355|20.8264762395058|20.8808785724382|49.3685440917859|49.4433654891825
Szlachtowa|1680.3986001|19.767|85.0103|20.5032618612905|20.5729656476149|49.3870282762776|49.4673416474089
Szerzyny|2040.96590379|20.8641|97.8219|21.2116515551172|21.2805905158088|49.7761043576658|49.8364594932019
Szydłowiec|3048.741686|21.886|139.301|20.7826695353496|20.8934802290754|51.195788345255|51.2519709677937
Szczaniec|773.9173092|22.236|34.8047|15.6438288352755|15.7320190518319|52.2329897459386|52.2933220952291
Szynwałd|3714.1465977000007|22.9383|161.919|21.0835959927138|21.1657308456029|49.9318257382545|49.9906383741954
Szczawa|2032.59486606|24.9909|81.3334|20.2361166400172|20.3303455115764|49.5884839939097|49.635671850572
Szymbark|4508.3440509|27.0299|166.791|21.046724282551|21.1524180825868|49.5954654468592|49.6473752440242
Szczebrzeszyn|2755.5687929000005|29.1214|94.6235|22.8833602439899|23.0189241950327|50.6780055764931|50.725468563935
Szorce|407.570988|30.0624|13.5575|22.591772582488|22.6967060484674|53.2537824721113|53.3146399438745
Szczawnica|2796.6518473399997|32.8978|85.0103|20.4413325445924|20.5542237365162|49.4039627805072|49.4731423915881
Szczecno|2802.01945842|40.0617|69.9426|20.731502484913|20.8672611907093|50.7055889934596|50.7705492891921
Szczecinek|40620.0|48.48|837.87|16.6093666690732|16.7798559505526|53.6603257744811|53.7451794856175
Szklarska Poręba|6864.0|75.4383|90.9882|15.3661900338423|15.5666690320929|50.7754867809702|50.8531296922211
Szczecin|408172.0|300.597|1357.87|14.443827208893|14.8054139329533|53.3217159646634|53.5376830802714
powiat kamieński|47947.0|1003.51|47.7793|14.3917610346885|15.0967012876558|53.7672957551838|54.0545470607438
powiat zawierciański|121683.0|1003.66|121.239|19.2497712191249|19.974065585057|50.3593344792443|50.7291558809207
powiat kraśnicki|98749.0|1005.27|98.2313|21.811844652695|22.4797921924308|50.7713965746936|51.0593142457937
powiat kolski|89077.0|1010.77|88.1282|18.4569427631998|19.1050149874429|52.0608751765832|52.4283554547353
powiat nowotomyski|74336.0|1011.62|73.482|15.8043659512168|16.5126679694718|52.1824561571309|52.5142522777535
powiat lipnowski|67231.0|1016.73|66.125|18.9072631845633|19.5271395378261|52.6273022615455|53.0040696456477
powiat gryficki|61672.0|1017.83|60.5916|14.8959773188272|15.4862486139235|53.7267991719516|54.1595993443135
powiat trzebnicki|83041.0|1024.79|81.032|16.7591383746496|17.3406466939807|51.1627877881811|51.581016690659
powiat jarosławski|122130.0|1028.72|118.72|22.4104771071298|23.1542787487826|49.8373240479159|50.2129016387326
powiat krasnostawski|66559.0|1031.24|64.5425|22.7574317125162|23.4795186483007|50.804022088761|51.1228138472389
powiat wągrowiecki|69837.0|1039.61|67.1763|17.0030757103892|17.5284409414304|52.5667525785065|53.084092445954
powiat brodnicki|78102.0|1039.9|75.1054|19.0839660230315|19.7615951557418|53.080306360016|53.4593654490299
powiat żywiecki|153108.0|1040.05|147.212|18.9465786716251|19.4807647299356|49.3939780636328|49.8288819559064
powiat opoczyński|78057.0|1040.94|74.9867|19.8546013303678|20.5340194579665|51.183948268322|51.6005017500015
powiat sławieński|57855.0|1043.06|55.4668|16.2138578530855|16.8654762667442|54.1889678804884|54.5700334630494
powiat oleśnicki|106088.0|1049.34|101.1|17.2382367752975|17.7952691472399|51.0515266702362|51.4576550658365
powiat ciechanowski|90978.0|1059.8|85.8441|20.211950880896|20.9406806785435|52.6993607446716|53.1047914812476
powiat makowski|46577.0|1064.54|43.7533|20.8617266702439|21.4972752116164|52.7562670890838|53.1389012768831
powiat mrągowski|51069.0|1064.61|47.9699|21.0513696505482|21.7438246685392|53.6255109495046|53.9962175731294
powiat łobeski|37966.0|1065.03|35.6477|15.1446227249709|15.7999708538577|53.468041975192|53.8778235567727
powiat tucholski|48283.0|1075.36|44.8992|17.6021739412987|18.2766763079996|53.3818773421887|53.781074977013
powiat świdwiński|48582.0|1092.99|44.4489|15.5292252747572|16.2680863620104|53.6445679892593|53.9703570944128
powiat ełcki|89477.0|1113.05|80.3893|22.0238978145608|22.7854374101509|53.6267594430017|54.0067009726745
powiat wrocławski|127896.0|1117.89|114.408|16.5660831437385|17.3759829138284|50.8096624850104|51.2763707484235
powiat giżycki|57616.0|1118.29|51.5217|21.4333598096567|22.2141580272969|53.8547751465249|54.1815486607504
powiat szamotulski|89608.0|1119.33|80.055|16.0137714186141|16.7407341402662|52.3737505529659|52.794057478377
powiat nakielski|86969.0|1120.46|77.6191|17.3015564145608|17.8783773247394|52.8948736763027|53.2949007805155
powiat kartuski|125076.0|1120.8|111.596|17.6799913112693|18.492446518848|54.174065275827|54.4795949455153
powiat żagański|81803.0|1130.91|72.3339|14.9875233717905|15.8571888662166|51.4076150523309|51.7816569741979
powiat sokołowski|55812.0|1131.21|49.3385|21.9740871303717|22.5646397778149|52.2882170755206|52.702791053545
powiat bieszczadzki|22204.0|1138.88|19.4963|22.395045487853|22.8939989918998|49.0020467403589|49.6712411863754
powiat konecki|83392.0|1139.75|73.1666|19.9817256093163|20.7026331469642|50.9604622498334|51.3424523493444
powiat rzeszowski|165835.0|1153.32|143.789|21.7467040385193|22.3364117306063|49.7445820387941|50.3704767914182
powiat kaliski|82585.0|1160.03|71.1924|17.9340520314402|18.4817211733447|51.5328866938816|52.0455276658017
powiat miński|149897.0|1163.78|128.802|21.2379492859022|21.9799154897666|51.9735708781094|52.3950062631407
powiat kościerski|71241.0|1165.57|61.1213|17.6463311680788|18.361205350784|53.8349197756203|54.2038045855719
powiat sanocki|96096.0|1165.93|82.4201|21.9067503149893|22.4280570474085|49.1738822431459|49.6857283871105
powiat krakowski|266649.0|1167.59|228.375|19.5203897764443|20.2044824672869|49.8851918451175|50.31464539261
powiat sulęciński|35768.0|1177.66|30.372|14.6473124192419|15.4497413502714|52.2048320523041|52.6520793506336
